Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,COS (ppb),H2O (ppm),CO2 (ppm),Diff. COS (ppb),Mean H2O (ppm),Mean CO2 (ppm),DiffSpec Species0,DiffSpec Species2,DiffSpec Chi2,Power Input (mV),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
09/10/2022 13:15:36.779,0,139.961,41.4180,40.7964,21.4007,48.2902,41.4180,129042,60016,-4.21775,0.0496066,2.95498e-05,-9.09243e-08,0.940926,0.943027,1,0.0257847,0.783745,1,-10.9788,0.106885,-0.000138149,7.94955e-08,0.0229657,0.943027,1,0.00203942,0.943027,1,3.1915,16.5113,16.9871,25597,1284.76,-8.11499,16275.1,1250.57,-14.3233,-13.4996,8.9888e-07,14986,36.15,40.999,25.166,0.576,0
09/10/2022 13:15:37.803,0,140.018,41.4183,40.7966,21.4084,48.2902,41.4183,129033,60016,-4.17945,0.0491403,3.13994e-05,-9.33628e-08,0.942324,0.936483,1,0.0257329,0.790009,1,-10.6506,0.104435,-0.000132096,7.45286e-08,0.0231723,0.936483,1,0.00200913,0.936483,1,3.19169,16.51,16.7354,25635.1,1282.23,-8.11499,16275.1,1250.57,-14.3233,-13.4996,8.9888e-07,14985,36.05,40.999,25.174,0.572,0
09/10/2022 13:15:38.827,0,140.015,41.4184,40.7963,21.4101,48.2902,41.4184,129063,60011,-4.2273,0.049729,2.90229e-05,-9.02078e-08,0.943784,0.944641,1,0.0255572,0.801408,1,-10.9886,0.106963,-0.000138373,7.97024e-08,0.0238694,0.944641,1,0.00203007,0.944641,1,3.19147,16.51,16.9106,25674.8,1273.53,-8.11499,16275.1,1250.57,-14.3233,-13.4996,8.9888e-07,15002,36.15,40.999,25.178,0.572,0
09/10/2022 13:15:39.851,0,140.015,41.4183,40.7967,21.4034,48.2902,41.4183,129049,60021,-4.19402,0.0493136,3.07227e-05,-9.25284e-08,0.941989,0.945628,1,0.0256792,0.773551,1,-10.8763,0.106136,-0.000136362,7.80708e-08,0.0235561,0.945628,1,0.00201396,0.945628,1,3.19171,16.5086,16.7756,25626,1279.54,-8.11499,16275.1,1250.57,-14.3233,-13.4996,8.9888e-07,15017,36.15,40.999,25.185,0.569,0
09/10/2022 13:15:40.875,1,139.944,41.4185,40.7964,21.4095,48.2902,41.4185,129043,60017,-4.24927,0.0499907,2.80337e-05,-8.89948e-08,0.890987,0.939368,1,0.025596,0.811604,1,-0.00894624,7.23045e-05,-1.95123e-07,1.74582e-10,-0.00116341,0.939368,1,-0.00158399,0.939368,1,3.1914,16.5104,14.6951,24238.5,1273.58,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15001,36.15,40.999,25.184,0.573,0
09/10/2022 13:15:41.899,1,139.963,41.4182,40.7963,21.4127,48.2902,41.4182,129064,60019,-4.32346,0.0508661,2.47751e-05,-8.49958e-08,0.768535,0.913534,1,0.0254801,0.718776,1,-10.899,0.106316,-0.000136763,7.83847e-08,0.0232689,0.913534,1,0.00121495,0.913534,1,3.19176,16.5141,10.0713,20907.3,1263.5,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14966,36.05,40.999,25.195,0.572,0
09/10/2022 13:15:42.923,1,139.973,41.4174,40.7962,21.4072,48.2902,41.4174,129043,60023,-4.38399,0.051589,2.20274e-05,-8.14852e-08,0.695536,0.892388,1,0.0253232,0.736584,1,-11.0282,0.107275,-0.00013907,8.02429e-08,0.0234882,0.892388,1,0.000877032,0.892388,1,3.1917,16.5191,7.2554,18921.4,1253.18,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14978,36.15,40.999,25.200,0.571,0
09/10/2022 13:15:43.947,1,139.974,41.4169,40.7968,21.4117,48.2902,41.4169,129043,60017,-4.37222,0.0514268,2.27742e-05,-8.26264e-08,0.651968,0.879432,1,0.0252951,0.684755,1,-10.6912,0.104778,-0.000132941,7.52463e-08,0.0228521,0.879432,1,0.000675426,0.879432,1,3.19139,16.518,5.58083,17736.2,1250.27,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14960,36.15,40.999,25.207,0.570,0
09/10/2022 13:15:45.073,1,139.969,41.4163,40.7963,21.4249,48.2902,41.4163,129049,60013,-4.38137,0.051546,2.23408e-05,-8.20537e-08,0.631057,0.875503,1,0.0254082,0.69442,1,-10.7705,0.105368,-0.000134352,7.63835e-08,0.0229031,0.875503,1,0.000564037,0.875503,1,3.19144,16.5222,4.65774,17167.3,1255.13,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14983,36.15,40.999,25.211,0.567,0
09/10/2022 13:15:46.097,1,139.987,41.4160,40.7965,21.4278,48.2902,41.4160,129065,60019,-4.37754,0.0514887,2.26513e-05,-8.2528e-08,0.618026,0.870245,1,0.0251451,0.702897,1,-10.8008,0.105608,-0.000134945,7.68795e-08,0.0222936,0.870245,1,0.000547797,0.870245,1,3.19156,16.5252,4.52199,16812.8,1241.69,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14991,36.15,40.999,25.213,0.567,0
09/10/2022 13:15:47.121,1,139.967,41.4157,40.7966,21.4197,48.2902,41.4157,129043,60015,-4.42812,0.0521215,2.01141e-05,-7.91382e-08,0.61236,0.866391,1,0.0250466,0.678336,1,-10.7805,0.105469,-0.000134582,7.65744e-08,0.0231121,0.866391,1,0.000523289,0.866391,1,3.1915,16.5287,4.319,16658.7,1236.63,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14998,36.05,40.999,25.217,0.565,0
09/10/2022 13:15:48.145,1,140.011,41.4159,40.7961,21.4137,48.2902,41.4159,129056,60022,-4.41345,0.0519475,2.08055e-05,-8.00457e-08,0.608814,0.876843,1,0.0251253,0.67032,1,-10.9967,0.107109,-0.000138729,8.00677e-08,0.0222686,0.876843,1,0.000501734,0.876843,1,3.19145,16.5291,4.14069,16562.2,1240.39,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14980,36.15,40.999,25.224,0.569,0
09/10/2022 13:15:49.169,1,140.006,41.4155,40.7962,21.4071,48.2902,41.4155,129047,60018,-4.4142,0.0519551,2.07247e-05,-7.99164e-08,0.604007,0.879044,1,0.0248375,0.691694,1,-10.7879,0.105504,-0.000134664,7.66305e-08,0.0227124,0.879044,1,0.000493383,0.879044,1,3.19148,16.5253,4.07123,16431.5,1226.02,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14964,36.05,40.999,25.231,0.567,0
09/10/2022 13:15:50.193,1,139.979,41.4156,40.7962,21.3986,48.2902,41.4156,129064,60023,-4.39632,0.0517243,2.17517e-05,-8.13364e-08,0.602857,0.866134,1,0.0251382,0.666478,1,-10.8378,0.105893,-0.000135624,7.74352e-08,0.0225575,0.866134,1,0.000509037,0.866134,1,3.19153,16.5297,4.20026,16400.2,1240.82,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14958,36.15,40.999,25.233,0.566,0
09/10/2022 13:15:51.217,1,139.996,41.4157,40.7965,21.4019,48.2902,41.4157,129067,60020,-4.43417,0.0522114,1.97079e-05,-7.85191e-08,0.602301,0.879313,1,0.0248878,0.679523,1,-11.0428,0.107464,-0.000139618,8.08127e-08,0.0220368,0.879313,1,0.000492493,0.879313,1,3.19114,16.5304,4.0637,16385.1,1228.44,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14995,36.15,40.999,25.237,0.566,0
09/10/2022 13:15:52.241,1,139.968,41.4159,40.7964,21.4018,48.2902,41.4159,129044,60015,-4.43477,0.0522109,1.9768e-05,-7.86358e-08,0.603939,0.880278,1,0.0251368,0.658763,1,-10.6976,0.104818,-0.000132853,7.50758e-08,0.0219054,0.880278,1,0.000496527,0.880278,1,3.19145,16.532,4.09717,16429.6,1240.79,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15018,36.15,40.999,25.243,0.566,0
09/10/2022 13:15:53.265,1,139.989,41.4158,40.7963,21.4031,48.2902,41.4158,129052,60013,-4.42975,0.0521369,2.01295e-05,-7.91736e-08,0.602305,0.871583,1,0.024949,0.719521,1,-11.0034,0.107145,-0.000138708,7.99696e-08,0.0232512,0.871583,1,0.000490031,0.871583,1,3.19145,16.5338,4.04338,16385.2,1231.46,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15018,36.15,40.999,25.251,0.564,0
09/10/2022 13:15:54.289,1,140.005,41.4163,40.7960,21.3973,48.2902,41.4163,129066,60022,-4.43487,0.0522156,1.97104e-05,-7.85399e-08,0.602464,0.873534,1,0.0250567,0.699639,1,-10.6972,0.104834,-0.000132967,7.5231e-08,0.0227516,0.873534,1,0.000479556,0.873534,1,3.19156,16.5307,3.95698,16389.5,1236.79,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15008,36.05,40.999,25.255,0.563,0
09/10/2022 13:15:55.313,1,139.97,41.4161,40.7963,21.4052,48.2902,41.4161,129067,60019,-4.45988,0.0525001,1.87137e-05,-7.73682e-08,0.602831,0.885884,1,0.024816,0.732723,1,-10.9814,0.106952,-0.000138157,7.94598e-08,0.022826,0.885884,1,0.000478447,0.885884,1,3.19141,16.534,3.94786,16399.5,1224.92,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14990,36.05,40.999,25.257,0.560,0
09/10/2022 13:15:56.337,1,139.964,41.4161,40.7966,21.4042,48.2902,41.4161,129062,60021,-4.41741,0.0519923,2.07229e-05,-7.99458e-08,0.601952,0.876897,1,0.0249463,0.70498,1,-10.8908,0.106277,-0.000136455,7.804e-08,0.0230948,0.876897,1,0.000492586,0.876897,1,3.19162,16.5361,4.06443,16375.6,1231.32,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14977,36.15,40.999,25.263,0.562,0
09/10/2022 13:15:57.361,1,140.009,41.4167,40.7961,21.4013,48.2902,41.4167,129047,60019,-4.41712,0.0519803,2.08155e-05,-8.01116e-08,0.6004,0.88578,1,0.0248833,0.665242,1,-11.087,0.107757,-0.000140153,8.11076e-08,0.022985,0.88578,1,0.000505416,0.88578,1,3.19134,16.5367,4.17012,16333.4,1228.16,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14975,36.05,40.999,25.267,0.560,0
09/10/2022 13:15:58.385,1,140.01,41.4169,40.7964,21.4138,48.2902,41.4169,129053,60022,-4.38944,0.0516305,2.22818e-05,-8.21217e-08,0.598877,0.886521,1,0.0250453,0.679526,1,-11.0195,0.107222,-0.000138749,7.9905e-08,0.0220074,0.886521,1,0.00050477,0.886521,1,3.19188,16.5378,4.16462,16291.9,1236.11,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14987,36.05,40.999,25.272,0.561,0
09/10/2022 13:15:59.409,1,139.985,41.4167,40.7964,21.4121,48.2902,41.4167,129065,60015,-4.42449,0.0520767,2.04194e-05,-7.95711e-08,0.601658,0.889007,1,0.0248206,0.691331,1,-11.035,0.107402,-0.000139355,8.05307e-08,0.0227018,0.889007,1,0.000507952,0.889007,1,3.19179,16.5378,4.19119,16367.6,1225.11,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15008,36.15,41.000,25.270,0.556,0
09/10/2022 13:16:00.433,1,140.013,41.4170,40.7964,21.4159,48.2902,41.4170,129071,60019,-4.40071,0.0517801,2.16522e-05,-8.12265e-08,0.600793,0.881727,1,0.0251265,0.679038,1,-11.0277,0.10731,-0.000139009,8.01477e-08,0.0222976,0.881727,1,0.000497886,0.881727,1,3.19179,16.539,4.10805,16344,1240.18,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15010,36.05,40.999,25.275,0.557,0
09/10/2022 13:16:01.457,1,140.025,41.4172,40.7964,21.4216,48.2902,41.4172,129066,60019,-4.41066,0.0519042,2.11244e-05,-8.05112e-08,0.600666,0.874243,1,0.0248334,0.723997,1,-10.8644,0.106118,-0.00013615,7.78748e-08,0.0224691,0.874243,1,0.000482035,0.874243,1,3.19168,16.5379,3.97725,16340.6,1225.71,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15000,36.15,40.999,25.274,0.559,0
09/10/2022 13:16:02.481,1,140.009,41.4171,40.7960,21.4221,48.2902,41.4171,129061,60019,-4.40105,0.0517887,2.15653e-05,-8.10806e-08,0.598903,0.877788,1,0.0251674,0.703853,1,-10.7493,0.105219,-0.000133827,7.58757e-08,0.0217656,0.877788,1,0.000472006,0.877788,1,3.19168,16.5363,3.89431,16292.6,1242.14,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14998,36.05,40.999,25.279,0.558,0
09/10/2022 13:16:03.505,1,139.998,41.4173,40.7967,21.4208,48.2902,41.4173,129058,60022,-4.43542,0.0522155,1.98207e-05,-7.87559e-08,0.599149,0.865458,1,0.0246163,0.676822,1,-10.7728,0.105383,-0.000134217,7.6183e-08,0.0220852,0.865458,1,0.000495348,0.865458,1,3.19183,16.5357,4.08693,16299.3,1214.94,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14984,36.15,40.999,25.286,0.556,0
09/10/2022 13:16:04.632,1,139.971,41.4179,40.7964,21.4314,48.2902,41.4179,129060,60023,-4.44764,0.0523585,1.92506e-05,-7.79824e-08,0.599223,0.893789,1,0.0245505,0.703789,1,-11.1647,0.108325,-0.000141553,8.22649e-08,0.0220184,0.893789,1,0.000503911,0.893789,1,3.19209,16.5365,4.1576,16301.3,1211.7,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14967,36.15,41.000,25.286,0.552,0
09/10/2022 13:16:05.656,1,139.993,41.4181,40.7965,21.4407,48.2902,41.4181,129086,60025,-4.44469,0.0523213,1.9487e-05,-7.83349e-08,0.599864,0.875996,1,0.0245801,0.716079,1,-10.7775,0.10542,-0.000134244,7.61737e-08,0.0221825,0.875996,1,0.000500937,0.875996,1,3.19176,16.5415,4.13314,16318.8,1213.19,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14996,36.05,41.000,25.289,0.553,0
09/10/2022 13:16:06.680,1,140.012,41.4186,40.7964,21.4410,48.2902,41.4186,129087,60025,-4.39574,0.0517119,2.19751e-05,-8.16639e-08,0.598408,0.875963,1,0.0246601,0.665456,1,-10.736,0.105079,-0.000133319,7.53506e-08,0.0217994,0.875963,1,0.000498322,0.875963,1,3.19156,16.5415,4.11141,16279.1,1217.09,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15011,36.05,40.999,25.296,0.553,0
09/10/2022 13:16:07.704,1,140.01,41.4183,40.7968,21.4367,48.2902,41.4183,129080,60023,-4.4057,0.0518333,2.14795e-05,-8.10254e-08,0.599465,0.884783,1,0.0243825,0.689034,1,-10.7345,0.105061,-0.000133267,7.52927e-08,0.0224649,0.884783,1,0.000497311,0.884783,1,3.19158,16.5404,4.10318,16307.9,1203.42,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14995,36.15,41.000,25.297,0.553,0
09/10/2022 13:16:08.728,1,140.005,41.4185,40.7971,21.4344,48.2902,41.4185,129047,60022,-4.4321,0.0521596,2.01414e-05,-7.9239e-08,0.598453,0.873667,1,0.0242195,0.685702,1,-10.7783,0.105443,-0.000134375,7.63389e-08,0.02208,0.873667,1,0.000502274,0.873667,1,3.19182,16.5395,4.14401,16280.4,1195.34,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14995,36.05,40.999,25.303,0.556,0
09/10/2022 13:16:09.752,1,139.982,41.4182,40.7965,21.4362,48.2902,41.4182,129077,60020,-4.44867,0.052373,1.92851e-05,-7.80632e-08,0.600116,0.887033,1,0.0240404,0.734298,1,-11.0967,0.107865,-0.000140451,8.14123e-08,0.0222306,0.887033,1,0.000502806,0.887033,1,3.19157,16.5431,4.14858,16325.6,1186.56,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14998,36.05,40.999,25.303,0.556,0
09/10/2022 13:16:10.776,1,140.012,41.4186,40.7965,21.4361,48.2902,41.4186,129065,60024,-4.43207,0.0521597,2.0127e-05,-7.92222e-08,0.598736,0.881132,1,0.0241357,0.69073,1,-10.8157,0.10574,-0.000135169,7.70351e-08,0.0218338,0.881132,1,0.000501046,0.881132,1,3.19165,16.5384,4.13391,16288.1,1191.22,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14978,36.05,41.000,25.303,0.551,0
09/10/2022 13:16:11.800,1,140.006,41.4185,40.7964,21.4402,48.2902,41.4185,129068,60021,-4.45501,0.0524488,1.89378e-05,-7.76203e-08,0.60051,0.890512,1,0.023962,0.683609,1,-10.9557,0.106768,-0.000137673,7.90591e-08,0.0220775,0.890512,1,0.000488955,0.890512,1,3.19158,16.5387,4.03436,16336.3,1182.7,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14970,36.05,40.999,25.307,0.554,0
09/10/2022 13:16:12.824,1,139.994,41.4187,40.7965,21.4391,48.2902,41.4187,129089,60024,-4.4218,0.0520368,2.0632e-05,-7.9881e-08,0.598771,0.878545,1,0.0242031,0.737179,1,-10.9671,0.106858,-0.000137887,7.9233e-08,0.022352,0.878545,1,0.000483174,0.878545,1,3.1918,16.54,3.98647,16289,1194.55,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14988,36.05,40.999,25.311,0.551,0
09/10/2022 13:16:13.848,1,139.976,41.4187,40.7961,21.4367,48.2902,41.4187,129075,60027,-4.41466,0.0519482,2.10013e-05,-8.03469e-08,0.598655,0.870323,1,0.0244981,0.73441,1,-10.8892,0.106268,-0.000136386,7.79696e-08,0.0221337,0.870323,1,0.000481091,0.870323,1,3.19162,16.5414,3.96927,16285.9,1209.1,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14998,36.15,40.999,25.314,0.551,0
09/10/2022 13:16:14.872,1,140.029,41.4188,40.7968,21.4323,48.2902,41.4188,129076,60028,-4.43322,0.0521812,2.005e-05,-7.90945e-08,0.598343,0.873982,1,0.0240512,0.724306,1,-10.9105,0.106434,-0.000136828,7.83623e-08,0.0219462,0.873982,1,0.000493089,0.873982,1,3.19176,16.5412,4.06823,16277.4,1187.04,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14985,36.05,40.999,25.321,0.549,0
09/10/2022 13:16:15.896,1,139.999,41.4189,40.7969,21.4389,48.2902,41.4189,129073,60028,-4.41523,0.0519534,2.09853e-05,-8.03512e-08,0.599253,0.892819,1,0.0246052,0.68823,1,-10.8745,0.106159,-0.000136125,7.77618e-08,0.0215462,0.892819,1,0.000491498,0.892819,1,3.19162,16.5407,4.0552,16302.1,1214.41,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14990,36.15,41.000,25.325,0.545,0
09/10/2022 13:16:16.920,1,140.001,41.4191,40.7964,21.4441,48.2902,41.4191,129065,60022,-4.42089,0.0520346,2.06214e-05,-7.98178e-08,0.598299,0.883996,1,0.024422,0.693437,1,-10.7946,0.105536,-0.000134505,7.63659e-08,0.0222928,0.883996,1,0.000503494,0.883996,1,3.19163,16.5413,4.15407,16276.2,1205.34,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14972,36.05,41.000,25.328,0.547,0
09/10/2022 13:16:17.944,1,139.989,41.4194,40.7967,21.4530,48.2902,41.4194,129060,60017,-4.4428,0.0523052,1.95777e-05,-7.84619e-08,0.599617,0.888869,1,0.0242678,0.718325,1,-10.7192,0.104993,-0.000133178,7.52952e-08,0.0224785,0.888869,1,0.000476334,0.888869,1,3.1916,16.5434,3.93014,16312,1197.77,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14963,36.15,41.000,25.333,0.544,0
09/10/2022 13:16:18.968,1,140.011,41.4192,40.7965,21.4765,48.2902,41.4192,129082,60026,-4.4531,0.0524404,1.89855e-05,-7.76391e-08,0.598826,0.888044,1,0.024133,0.713955,1,-11.0571,0.10755,-0.000139612,8.06715e-08,0.0225141,0.888044,1,0.000508408,0.888044,1,3.19165,16.5431,4.19468,16290.5,1191.09,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14996,36.05,41.000,25.336,0.544,0
09/10/2022 13:16:19.992,1,140.017,41.4198,40.7968,21.4751,48.2902,41.4198,129088,60022,-4.42777,0.0521104,2.03523e-05,-7.94932e-08,0.598055,0.879183,1,0.024157,0.719442,1,-10.8163,0.105751,-0.000135164,7.7009e-08,0.0220247,0.879183,1,0.000469867,0.879183,1,3.19158,16.5416,3.87662,16269.5,1192.25,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14999,36.05,41.000,25.340,0.541,0
09/10/2022 13:16:21.016,1,140.005,41.4194,40.7966,21.4756,48.2902,41.4194,129086,60024,-4.41974,0.0520019,2.0811e-05,-8.01775e-08,0.597803,0.888298,1,0.0245654,0.707687,1,-10.7943,0.105554,-0.000134629,7.65305e-08,0.0212407,0.888298,1,0.000479679,0.888298,1,3.19145,16.5395,3.95754,16262.7,1212.4,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14998,36.15,40.999,25.343,0.544,0
09/10/2022 13:16:22.040,1,139.998,41.4193,40.7965,21.4843,48.2902,41.4193,129094,60023,-4.45566,0.0524753,1.87379e-05,-7.72684e-08,0.597554,0.903421,1,0.0240199,0.725514,1,-11.0294,0.10732,-0.000139067,8.02226e-08,0.0217534,0.903421,1,0.000491841,0.903421,1,3.19182,16.537,4.05785,16255.9,1185.47,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14973,36.05,41.000,25.348,0.540,0
09/10/2022 13:16:23.064,1,140,41.4198,40.7964,21.4917,48.2902,41.4198,129098,60023,-4.45571,0.0524708,1.88075e-05,-7.73813e-08,0.59757,0.889121,1,0.0239833,0.760226,1,-10.7671,0.105295,-0.000133854,7.57872e-08,0.0225593,0.889121,1,0.000490514,0.889121,1,3.19155,16.5394,4.04691,16256.4,1183.66,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14957,35.95,41.000,25.347,0.541,0
09/10/2022 13:16:24.088,1,139.992,41.4200,40.7966,21.4941,48.2902,41.4200,129091,60021,-4.46892,0.0526242,1.82483e-05,-7.66659e-08,0.59874,0.8765,1,0.0241428,0.721702,1,-11.092,0.107821,-0.000140333,8.1306e-08,0.0224503,0.8765,1,0.000495683,0.8765,1,3.19155,16.5425,4.08969,16288.2,1191.58,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14956,36.05,40.999,25.356,0.542,0
09/10/2022 13:16:25.112,1,139.989,41.4194,40.7965,21.5018,48.2902,41.4194,129092,60020,-4.46376,0.0525618,1.85212e-05,-7.70364e-08,0.599117,0.888741,1,0.0243092,0.705425,1,-10.8968,0.106326,-0.000136506,7.80532e-08,0.0226372,0.888741,1,0.000489223,0.888741,1,3.1915,16.5433,4.03643,16298.4,1199.8,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14991,36.05,41.000,25.362,0.538,0
09/10/2022 13:16:26.136,1,140.002,41.4197,40.7967,21.4988,48.2902,41.4197,129112,60026,-4.45977,0.0525121,1.87336e-05,-7.73184e-08,0.598079,0.890266,1,0.0241875,0.748063,1,-10.8234,0.1058,-0.000135251,7.70689e-08,0.0214798,0.890266,1,0.000488201,0.890266,1,3.19178,16.5444,4.02788,16270.2,1193.76,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14996,36.05,40.999,25.362,0.542,0
09/10/2022 13:16:27.160,1,139.979,41.4200,40.7966,21.5044,48.2902,41.4200,129108,60025,-4.45008,0.0523965,1.92265e-05,-7.79807e-08,0.598616,0.88359,1,0.02428,0.728634,1,-10.691,0.104798,-0.000132709,7.4939e-08,0.0221086,0.88359,1,0.00048568,0.88359,1,3.19177,16.5465,4.00715,16284.8,1198.34,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15017,36.05,41.000,25.364,0.540,0
09/10/2022 13:16:28.184,1,139.991,41.4198,40.7966,21.5005,48.2902,41.4198,129090,60030,-4.47303,0.0526758,1.80985e-05,-7.64485e-08,0.598146,0.899256,1,0.0244233,0.684147,1,-10.85,0.105999,-0.0001357,7.74118e-08,0.0216414,0.899256,1,0.000497216,0.899256,1,3.19183,16.5474,4.10227,16272,1205.4,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15006,36.05,41.000,25.373,0.540,0
09/10/2022 13:16:29.208,1,140.01,41.4202,40.7963,21.5071,48.2902,41.4202,129100,60026,-4.4433,0.0523092,1.95863e-05,-7.84725e-08,0.597287,0.900791,1,0.0242414,0.733234,1,-10.771,0.1054,-0.000134221,7.61982e-08,0.0211471,0.900791,1,0.000502515,0.900791,1,3.19171,16.546,4.14591,16248.6,1196.4,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14978,36.05,40.999,25.376,0.542,0
09/10/2022 13:16:30.232,1,140.003,41.4207,40.7966,21.5085,48.2902,41.4207,129089,60026,-4.42884,0.0521252,2.03762e-05,-7.95429e-08,0.597275,0.898168,1,0.0241725,0.716106,1,-10.7868,0.105497,-0.000134374,7.62578e-08,0.022172,0.898168,1,0.000493253,0.898168,1,3.19196,16.5482,4.0695,16248.3,1193,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14952,36.05,40.999,25.381,0.540,0
09/10/2022 13:16:31.256,1,140.018,41.4200,40.7963,21.5027,48.2902,41.4200,129100,60031,-4.45091,0.0523897,1.92836e-05,-7.81097e-08,0.599207,0.893229,1,0.0241081,0.666861,1,-10.8774,0.106177,-0.000136118,7.77315e-08,0.0216538,0.893229,1,0.000494749,0.893229,1,3.19169,16.5449,4.08204,16300.9,1189.88,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,14974,36.15,41.000,25.386,0.537,0
09/10/2022 13:16:32.280,1,139.98,41.4207,40.7967,21.4972,48.2902,41.4207,129101,60020,-4.43063,0.0521517,2.01989e-05,-7.92672e-08,0.597257,0.903998,1,0.0243516,0.72993,1,-10.8811,0.106173,-0.000136028,7.75914e-08,0.0217671,0.903998,1,0.000508068,0.903998,1,3.19158,16.5447,4.19172,16247.8,1201.84,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15009,36.05,41.000,25.390,0.537,0
09/10/2022 13:16:33.304,1,139.984,41.4204,40.7968,21.4924,48.2902,41.4204,129077,60028,-4.46898,0.052615,1.84208e-05,-7.69785e-08,0.600012,0.898449,1,0.0239951,0.725825,1,-10.9609,0.106793,-0.000137571,7.88713e-08,0.0224677,0.898449,1,0.000485848,0.898449,1,3.1915,16.5482,4.0087,16322.8,1184.33,-13.6192,16275.1,1250.57,-13.1753,-9.44246,6.44584e-07,15020,36.15,40.999,25.393,0.537,0
