Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,COS (ppb),H2O (ppm),CO2 (ppm),Diff. COS (ppb),Mean H2O (ppm),Mean CO2 (ppm),DiffSpec Species0,DiffSpec Species2,DiffSpec Chi2,Power Input (mV),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code,GPS Time,Latitude,Longitude,Alt. (m)
02/21/2025 13:54:30.765,0,140.016,41.4154,40.7794,21.8162,48.7396,41.4154,131597,59997,-5.37829,0.0640285,-2.97698e-05,-1.20434e-08,0.1849,1.09529,1,0.0076355,1.11465,1,-0.0412619,0.0218066,8.05981e-05,-1.07145e-07,0.0144815,1.09529,1,-0.000253382,1.09529,1,3.18945,16.4452,-1.77234,5030.03,372.581,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14935,37.65,41.000,29.421,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:31.789,0,139.998,41.4155,40.7792,21.8155,48.7494,41.4155,131599,60004,-5.3756,0.0639767,-2.95023e-05,-1.24782e-08,0.185621,1.09149,1,0.00752232,1.28143,1,-0.366054,0.0242605,7.44305e-05,-1.01994e-07,0.0134103,1.09149,1,-0.000243978,1.09149,1,3.18927,16.4453,-1.69567,5049.65,367.066,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14995,37.65,41.000,29.420,0.070,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:32.813,0,140,41.4153,40.7792,21.8158,48.7299,41.4153,131587,59999,-5.35345,0.0637018,-2.84052e-05,-1.3909e-08,0.185121,1.10251,1,0.00772732,1.21243,1,-0.278546,0.0236044,7.60673e-05,-1.0336e-07,0.0146703,1.10251,1,-0.000249076,1.10251,1,3.18942,16.4444,-1.73723,5036.05,377.063,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14946,37.65,41.000,29.424,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:33.837,0,139.991,41.4154,40.7793,21.8149,48.7299,41.4154,131592,60007,-5.37659,0.0640012,-2.96526e-05,-1.22211e-08,0.185588,1.10193,1,0.00769499,1.17261,1,-0.357929,0.0242246,7.44604e-05,-1.01978e-07,0.0144832,1.10193,1,-0.000251592,1.10193,1,3.18939,16.4447,-1.75778,5048.76,375.491,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14991,37.55,41.000,29.423,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:34.861,0,139.999,41.4153,40.7792,21.8128,48.7299,41.4153,131593,60000,-5.38843,0.0641508,-3.02631e-05,-1.13901e-08,0.186552,1.10159,1,0.00763017,1.17999,1,-0.394878,0.0244461,7.40588e-05,-1.01768e-07,0.0146136,1.10159,1,-0.000222025,1.10159,1,3.18918,16.4452,-1.51663,5074.99,372.337,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14947,37.65,41.000,29.426,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:35.885,0,140.001,41.4156,40.7792,21.8111,48.7299,41.4156,131599,60007,-5.40169,0.0643201,-3.09617e-05,-1.04633e-08,0.186784,1.08559,1,0.00746619,1.26028,1,-0.374579,0.0243101,7.43481e-05,-1.0197e-07,0.0137383,1.08559,1,-0.000224904,1.08559,1,3.1894,16.4445,-1.54013,5081.3,364.338,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14967,37.65,41.000,29.426,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:36.909,0,139.999,41.4155,40.7791,21.8176,48.7201,41.4155,131570,60001,-5.3972,0.0642603,-3.07186e-05,-1.07438e-08,0.187076,1.09989,1,0.00752074,1.139,1,-0.506571,0.0253224,7.17829e-05,-9.97999e-08,0.0137833,1.09989,1,-0.000235835,1.09989,1,3.18941,16.4465,-1.6293,5089.25,367.003,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14957,37.65,41.000,29.422,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:37.933,0,139.992,41.4155,40.7790,21.8183,48.7103,41.4155,131585,60004,-5.39465,0.0642276,-3.05616e-05,-1.09719e-08,0.184913,1.07481,1,0.00761411,1.21702,1,-0.371281,0.0243189,7.42684e-05,-1.01843e-07,0.0143058,1.07481,1,-0.000232524,1.07481,1,3.18927,16.4472,-1.60221,5030.39,371.537,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14952,37.65,41.000,29.423,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:38.957,0,140.015,41.4152,40.7789,21.8181,48.7201,41.4152,131610,60000,-5.39013,0.0641612,-3.02547e-05,-1.14639e-08,0.186884,1.12085,1,0.0075162,1.18732,1,-0.475278,0.0250927,7.23409e-05,-1.00255e-07,0.0139776,1.12085,1,-0.000243279,1.12085,1,3.18914,16.4459,-1.69002,5084.02,366.779,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14989,37.65,41.000,29.425,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:40.186,0,139.986,41.4157,40.7791,21.8156,48.7005,41.4157,131583,60002,-5.38422,0.06409,-2.99576e-05,-1.18501e-08,0.185437,1.104,1,0.00766474,1.26075,1,-0.294178,0.0237065,7.58734e-05,-1.03234e-07,0.0145865,1.104,1,-0.000250128,1.104,1,3.18931,16.447,-1.74583,5044.65,374.013,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14922,37.55,41.000,29.427,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:41.210,0,140.005,41.4154,40.7789,21.8141,48.7005,41.4154,131583,60001,-5.36853,0.0639056,-2.92753e-05,-1.2689e-08,0.186124,1.10774,1,0.00759001,1.16841,1,-0.378127,0.0243638,7.41479e-05,-1.01739e-07,0.0137286,1.10774,1,-0.000262072,1.10774,1,3.18938,16.4457,-1.84329,5063.35,370.373,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14983,37.65,41.000,29.426,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:42.234,0,140.008,41.4156,40.7792,21.8212,48.7396,41.4156,131587,60003,-5.40875,0.0644373,-3.15579e-05,-9.4924e-09,0.18508,1.09858,1,0.00725861,1.2801,1,-0.468473,0.0250463,7.2447e-05,-1.00346e-07,0.0141814,1.09858,1,-0.000222914,1.09858,1,3.18935,16.445,-1.52382,5034.93,354.192,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14983,37.65,41.000,29.427,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:43.258,0,140.01,41.4154,40.7792,21.8297,48.7103,41.4154,131581,60003,-5.40179,0.0643183,-3.0911e-05,-1.05381e-08,0.185576,1.1074,1,0.00752127,1.21369,1,-0.256102,0.0234508,7.64498e-05,-1.0366e-07,0.0148596,1.1074,1,-0.000219621,1.1074,1,3.18948,16.4479,-1.49698,5048.42,367.014,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14923,37.65,41.000,29.430,0.070,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:44.282,0,139.98,41.4156,40.7792,21.8377,48.6908,41.4156,131583,59999,-5.38752,0.0641499,-3.02359e-05,-1.14257e-08,0.186694,1.08011,1,0.00737814,1.27992,1,-0.26503,0.0235135,7.63133e-05,-1.03563e-07,0.0139945,1.08011,1,-0.000234205,1.08011,1,3.18945,16.4484,-1.61599,5078.85,360.041,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14977,37.65,41.000,29.427,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:45.306,0,140.003,41.4154,40.7792,21.8396,48.6908,41.4154,131576,60001,-5.39433,0.0642282,-3.05537e-05,-1.10095e-08,0.186178,1.09587,1,0.00738272,1.16573,1,-0.269697,0.0235683,7.6108e-05,-1.0334e-07,0.013364,1.09587,1,-0.000249163,1.09587,1,3.18924,16.4472,-1.73799,5064.81,360.259,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14959,37.65,41.000,29.432,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:46.330,0,139.983,41.4155,40.7793,21.8497,48.7201,41.4155,131582,59999,-5.38338,0.0640981,-3.00515e-05,-1.16619e-08,0.185333,1.10713,1,0.00734954,1.14513,1,-0.203373,0.0230578,7.74153e-05,-1.04461e-07,0.0143378,1.10713,1,-0.000242339,1.10713,1,3.18944,16.4463,-1.68228,5041.83,358.631,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14956,37.65,41.000,29.432,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:47.354,0,140.005,41.4156,40.7791,21.8471,48.7103,41.4156,131578,60005,-5.38233,0.0640616,-2.98395e-05,-1.20082e-08,0.186935,1.07273,1,0.00732656,1.32862,1,-0.343528,0.0240899,7.48861e-05,-1.02394e-07,0.0140512,1.07273,1,-0.000244238,1.07273,1,3.18959,16.4468,-1.69785,5085.4,357.526,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14977,37.65,41.000,29.428,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:48.378,0,139.987,41.4154,40.7793,21.8428,48.7201,41.4154,131588,60009,-5.38938,0.0641823,-3.04537e-05,-1.10244e-08,0.185949,1.06705,1,0.00731414,1.22412,1,-0.391687,0.0245018,7.37377e-05,-1.01342e-07,0.0140946,1.06705,1,-0.000239441,1.06705,1,3.18931,16.4474,-1.65867,5058.58,356.91,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14977,37.65,40.999,29.427,0.074,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:49.402,0,140.013,41.4156,40.7788,21.8384,48.7201,41.4156,131586,60003,-5.41664,0.0645156,-3.17785e-05,-9.29024e-09,0.185883,1.09017,1,0.00722181,1.09858,1,-0.38499,0.0244461,7.38921e-05,-1.0148e-07,0.0142093,1.09017,1,-0.000227839,1.09017,1,3.18953,16.4477,-1.56403,5056.77,352.404,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14915,37.65,41.000,29.427,0.075,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:50.426,0,140.018,41.4153,40.7790,21.8351,48.7299,41.4153,131585,60006,-5.39669,0.0642645,-3.07445e-05,-1.06957e-08,0.185736,1.09157,1,0.00714036,1.1148,1,-0.334241,0.0240418,7.49613e-05,-1.02423e-07,0.0145779,1.09157,1,-0.000236796,1.09157,1,3.1893,16.4471,-1.63709,5052.79,348.428,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14967,37.65,41.000,29.428,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:51.450,0,140.007,41.4154,40.7792,21.8309,48.6908,41.4154,131580,59999,-5.40065,0.0643171,-3.09646e-05,-1.03915e-08,0.186102,1.11005,1,0.00717057,1.18345,1,-0.268995,0.023561,7.61367e-05,-1.03372e-07,0.0140747,1.11005,1,-0.000233036,1.11005,1,3.18931,16.4475,-1.60643,5062.74,349.905,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14960,37.65,41.000,29.423,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:52.474,0,139.993,41.4156,40.7794,21.8315,48.6810,41.4156,131566,60006,-5.41126,0.0644397,-3.14079e-05,-9.8516e-09,0.18669,1.11188,1,0.00709581,1.15717,1,-0.308697,0.0238569,7.54165e-05,-1.02775e-07,0.0138015,1.11188,1,-0.000251525,1.11188,1,3.18951,16.4495,-1.75728,5078.73,346.264,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14958,37.55,41.000,29.425,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:53.498,0,139.997,41.4154,40.7794,21.8417,48.6810,41.4154,131573,60006,-5.40593,0.0643883,-3.12632e-05,-9.99791e-09,0.186997,1.07339,1,0.00726143,1.25779,1,-0.292636,0.0237268,7.57457e-05,-1.03068e-07,0.0134413,1.07339,1,-0.000257479,1.07339,1,3.18927,16.447,-1.80587,5087.08,354.348,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,15006,37.55,41.000,29.430,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:54.522,0,139.997,41.4155,40.7794,21.8495,48.6951,41.4155,131583,60000,-5.40144,0.0643189,-3.09415e-05,-1.04944e-08,0.185396,1.06013,1,0.0072244,1.25117,1,-0.278149,0.0236103,7.60479e-05,-1.03341e-07,0.013625,1.06013,1,-0.000236987,1.06013,1,3.18926,16.4453,-1.63863,5043.53,352.526,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14977,37.65,41.000,29.429,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:55.546,0,139.992,41.4155,40.7794,21.8487,48.6908,41.4155,131573,59996,-5.38339,0.064093,-3.00141e-05,-1.17085e-08,0.184384,1.11462,1,0.00715744,1.15342,1,-0.324062,0.0239761,7.51038e-05,-1.02523e-07,0.014579,1.11462,1,-0.000233587,1.11462,1,3.18939,16.4474,-1.61085,5016,349.249,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14976,37.65,41.000,29.431,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:56.570,0,140.022,41.4156,40.7794,21.8481,48.6810,41.4156,131571,60004,-5.36759,0.063899,-2.92635e-05,-1.27323e-08,0.184669,1.10439,1,0.00735547,1.2,1,-0.295572,0.0237412,7.57029e-05,-1.03057e-07,0.0144025,1.10439,1,-0.000225938,1.10439,1,3.1893,16.4427,-1.54847,5023.76,358.915,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14961,37.65,41.000,29.429,0.069,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:57.696,0,139.984,41.4156,40.7793,21.8452,48.7005,41.4156,131565,60004,-5.38332,0.0640845,-2.99343e-05,-1.18636e-08,0.186433,1.06992,1,0.00740205,1.2773,1,-0.205936,0.0230369,7.75792e-05,-1.04674e-07,0.0140677,1.06992,1,-0.00023602,1.06992,1,3.18954,16.4482,-1.63079,5071.76,361.205,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,15004,37.65,41.000,29.428,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:54:58.720,0,139.996,41.4157,40.7798,21.8410,48.7005,41.4157,131567,59996,-5.41539,0.0644932,-3.16187e-05,-9.56897e-09,0.18673,1.10462,1,0.00710445,1.206,1,-0.290053,0.0237132,7.57915e-05,-1.03101e-07,0.01361,1.10462,1,-0.000231357,1.10462,1,3.18957,16.4498,-1.59277,5079.81,346.686,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14931,37.65,41.000,29.431,0.072,64,No Data,No Data,No Data,No Data
02/21/2025 13:54:59.744,0,139.993,41.4157,40.7795,21.8361,48.7689,41.4157,131572,60002,-5.40057,0.0643073,-3.08473e-05,-1.064e-08,0.185364,1.07498,1,0.00732699,1.33825,1,-0.283823,0.0236343,7.6065e-05,-1.03396e-07,0.0136165,1.07498,1,-0.000232497,1.07498,1,3.18939,16.4489,-1.60201,5042.66,357.532,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14962,37.65,41.000,29.430,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:00.768,0,140.02,41.4156,40.7797,21.8340,48.7201,41.4156,131563,59995,-5.36494,0.0638797,-2.91684e-05,-1.28128e-08,0.185291,1.09353,1,0.0074003,1.21262,1,-0.175583,0.0228233,7.80826e-05,-1.05071e-07,0.0143095,1.09353,1,-0.000226011,1.09353,1,3.18909,16.448,-1.54909,5040.67,361.108,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,15003,37.65,41.000,29.431,0.070,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:01.792,0,140.002,41.4158,40.7795,21.8294,48.7299,41.4158,131579,60001,-5.40976,0.0644298,-3.13672e-05,-9.90584e-09,0.184913,1.08257,1,0.00717928,1.19426,1,-0.298439,0.0237799,7.56218e-05,-1.02964e-07,0.0143229,1.08257,1,-0.000242139,1.08257,1,3.18903,16.4495,-1.68064,5030.39,350.32,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14931,37.65,41.000,29.430,0.070,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:02.816,0,140.024,41.4155,40.7794,21.8268,48.7396,41.4155,131578,60002,-5.39606,0.0642475,-3.06217e-05,-1.094e-08,0.186506,1.092,1,0.00733801,1.174,1,-0.340777,0.0240665,7.4963e-05,-1.02478e-07,0.0142748,1.092,1,-0.000211597,1.092,1,3.18935,16.447,-1.43157,5073.72,358.08,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14974,37.65,41.000,29.427,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:03.840,0,139.987,41.4155,40.7793,21.8230,48.7494,41.4155,131560,60003,-5.40269,0.064333,-3.09572e-05,-1.04602e-08,0.185656,1.0982,1,0.00736879,1.16278,1,-0.264224,0.0235238,7.62545e-05,-1.03478e-07,0.0138285,1.0982,1,-0.000243436,1.0982,1,3.1892,16.4497,-1.69125,5050.6,359.574,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14948,37.65,41.000,29.428,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:04.864,0,139.996,41.4154,40.7794,21.8227,48.7689,41.4154,131567,60002,-5.41773,0.0645214,-3.17161e-05,-9.45967e-09,0.187421,1.11324,1,0.00720758,1.1729,1,-0.331031,0.0240206,7.50327e-05,-1.0248e-07,0.014025,1.11324,1,-0.000250261,1.11324,1,3.18934,16.4501,-1.74701,5098.63,351.724,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14972,37.65,41.000,29.427,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:05.888,0,139.986,41.4155,40.7793,21.8241,48.7299,41.4155,131572,60005,-5.39302,0.0642174,-3.04846e-05,-1.11078e-08,0.185827,1.09717,1,0.00733767,1.2305,1,-0.309561,0.0238638,7.54127e-05,-1.0279e-07,0.0135902,1.09717,1,-0.000248495,1.09717,1,3.18946,16.4496,-1.73252,5055.27,358.057,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14986,37.65,41.000,29.426,0.075,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:06.912,0,140.003,41.4158,40.7793,21.8217,48.7494,41.4158,131564,60001,-5.39335,0.0642218,-3.0537e-05,-1.10065e-08,0.186277,1.07873,1,0.0073364,1.15998,1,-0.214555,0.0231359,7.72522e-05,-1.0434e-07,0.0143748,1.07873,1,-0.000240477,1.07873,1,3.18953,16.4483,-1.66714,5067.49,358,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14933,37.65,41.000,29.421,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:07.936,0,139.989,41.4157,40.7793,21.8206,48.7299,41.4157,131576,60003,-5.39261,0.0642065,-3.04704e-05,-1.11005e-08,0.185745,1.11626,1,0.00725785,1.1374,1,-0.39222,0.0244587,7.39809e-05,-1.01664e-07,0.014563,1.11626,1,-0.000229737,1.11626,1,3.18954,16.4474,-1.5795,5053.03,354.162,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14982,37.65,40.999,29.421,0.076,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:08.960,0,139.995,41.4155,40.7794,21.8180,48.7201,41.4155,131558,59999,-5.39861,0.0642814,-3.07785e-05,-1.07173e-08,0.184993,1.06747,1,0.00734498,1.19387,1,-0.379449,0.0243854,7.40913e-05,-1.01699e-07,0.0145182,1.06747,1,-0.000218332,1.06747,1,3.18941,16.4463,-1.48644,5032.58,358.406,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14972,37.65,41.000,29.419,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:09.984,0,139.99,41.4157,40.7794,21.8157,48.7201,41.4157,131573,60002,-5.39227,0.0642044,-3.03963e-05,-1.12331e-08,0.185858,1.10397,1,0.00738985,1.14757,1,-0.348106,0.0241243,7.48627e-05,-1.02408e-07,0.0140571,1.10397,1,-0.000250773,1.10397,1,3.18948,16.4517,-1.75111,5056.11,360.604,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14936,37.65,41.000,29.422,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:11.213,0,140.021,41.4157,40.7792,21.8114,48.7201,41.4157,131583,60002,-5.39727,0.0642798,-3.07771e-05,-1.06698e-08,0.185979,1.12226,1,0.00721205,1.22666,1,-0.305324,0.0238364,7.54695e-05,-1.02829e-07,0.0138638,1.12226,1,-0.00023951,1.12226,1,3.18941,16.4495,-1.65924,5059.39,351.929,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14983,37.65,41.000,29.424,0.073,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:12.237,0,139.996,41.4159,40.7795,21.8081,48.7299,41.4159,131575,59998,-5.42135,0.0645843,-3.20283e-05,-8.99406e-09,0.188377,1.10021,1,0.00717722,1.18139,1,-0.294831,0.0237482,7.5718e-05,-1.03066e-07,0.0137074,1.10021,1,-0.000239337,1.10021,1,3.18927,16.449,-1.65794,5124.64,350.253,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14938,37.65,41.000,29.428,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:13.261,0,140.005,41.4158,40.7797,21.8043,48.7396,41.4158,131559,60005,-5.41449,0.0645056,-3.17789e-05,-9.23995e-09,0.1856,1.07364,1,0.00701256,1.18151,1,-0.231773,0.0232668,7.69104e-05,-1.04047e-07,0.0132855,1.07364,1,-0.000248732,1.07364,1,3.18945,16.4475,-1.73445,5049.09,342.191,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14966,37.65,41.000,29.429,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:14.285,0,139.979,41.4156,40.7797,21.8062,48.7201,41.4156,131569,59996,-5.37986,0.0640465,-2.98028e-05,-1.20168e-08,0.185404,1.08606,1,0.00733966,1.24892,1,-0.334566,0.0239937,7.52196e-05,-1.02753e-07,0.0143038,1.08606,1,-0.000229271,1.08606,1,3.18954,16.4473,-1.57569,5043.76,358.15,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14982,37.65,41.000,29.426,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:15.309,0,139.998,41.4156,40.7793,21.8152,48.7396,41.4156,131575,60001,-5.3814,0.0640629,-2.98258e-05,-1.2036e-08,0.186507,1.10459,1,0.00735297,1.24482,1,-0.265859,0.0235608,7.60996e-05,-1.03308e-07,0.0140401,1.10459,1,-0.000242239,1.10459,1,3.18939,16.4489,-1.68153,5073.75,358.811,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14981,37.65,41.000,29.428,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:16.333,0,140.001,41.4158,40.7797,21.8189,48.7592,41.4158,131570,59997,-5.38842,0.0641753,-3.03946e-05,-1.11823e-08,0.185476,1.07882,1,0.00717949,1.16979,1,-0.313035,0.0238508,7.5515e-05,-1.0295e-07,0.0137705,1.07882,1,-0.000228605,1.07882,1,3.18945,16.4463,-1.57027,5045.7,350.336,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14943,37.65,41.000,29.424,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:17.357,0,139.995,41.4158,40.7796,21.8226,48.7494,41.4158,131581,59997,-5.38928,0.0641655,-3.0236e-05,-1.14857e-08,0.185695,1.09027,1,0.0073533,1.25682,1,-0.466776,0.0250528,7.24356e-05,-1.00314e-07,0.0141665,1.09027,1,-0.000242429,1.09027,1,3.18958,16.4502,-1.68304,5051.67,358.819,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14970,37.65,41.000,29.423,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:18.381,0,140.007,41.4154,40.7795,21.8240,48.7494,41.4154,131559,60000,-5.39972,0.064316,-3.09264e-05,-1.04626e-08,0.186471,1.07023,1,0.00716355,1.14234,1,-0.545346,0.025626,7.10525e-05,-9.92037e-08,0.0143789,1.07023,1,-0.000219268,1.07023,1,3.18956,16.4508,-1.49414,5072.77,349.567,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14991,37.65,41.000,29.423,0.070,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:19.405,0,139.994,41.4161,40.7795,21.8247,48.7494,41.4161,131568,60001,-5.40267,0.064336,-3.09507e-05,-1.0502e-08,0.186866,1.11377,1,0.00731705,1.13422,1,-0.29364,0.0237264,7.58116e-05,-1.03169e-07,0.0141336,1.11377,1,-0.000234788,1.11377,1,3.18949,16.4499,-1.62076,5083.52,357.062,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14925,37.55,41.000,29.426,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:20.429,0,140.006,41.4159,40.7796,21.8229,48.7299,41.4159,131566,59998,-5.39787,0.064292,-3.08556e-05,-1.0538e-08,0.187221,1.07028,1,0.0071799,1.29333,1,-0.231507,0.0232802,7.68585e-05,-1.03986e-07,0.0136188,1.07028,1,-0.000235548,1.07028,1,3.18947,16.4488,-1.62698,5093.19,350.373,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14975,37.65,41.000,29.432,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:21.453,0,139.984,41.4158,40.7794,21.8211,48.7592,41.4158,131585,59995,-5.39634,0.0642656,-3.07485e-05,-1.06489e-08,0.184988,1.07524,1,0.00723917,1.24936,1,-0.207575,0.0230707,7.74588e-05,-1.04542e-07,0.0143218,1.07524,1,-0.000232687,1.07524,1,3.18968,16.4493,-1.60354,5032.42,353.243,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14960,37.55,41.000,29.432,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:22.477,0,140.011,41.4157,40.7793,21.8181,48.7592,41.4157,131562,60004,-5.3873,0.0641376,-3.01974e-05,-1.14637e-08,0.183528,1.1101,1,0.00724194,1.11584,1,-0.468954,0.0250764,7.23226e-05,-1.00192e-07,0.0142916,1.1101,1,-0.000235266,1.1101,1,3.18963,16.4469,-1.62452,4992.71,353.364,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14972,37.55,41.000,29.428,0.072,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:23.501,0,139.999,41.4156,40.7791,21.8142,48.7592,41.4156,131561,60001,-5.42742,0.0646539,-3.23155e-05,-8.60723e-09,0.187539,1.09687,1,0.00695613,1.1383,1,-0.476619,0.0251292,7.22186e-05,-1.00117e-07,0.0137152,1.09687,1,-0.000239008,1.09687,1,3.18941,16.4489,-1.65521,5101.84,339.455,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14975,37.55,41.000,29.428,0.071,0,No Data,No Data,No Data,No Data
02/21/2025 13:55:24.525,0,139.998,41.4155,40.7790,21.8123,48.7396,41.4155,131566,60001,-5.38838,0.0641569,-3.02392e-05,-1.14372e-08,0.187284,1.06067,1,0.00720224,1.18044,1,-0.347397,0.024162,7.46245e-05,-1.02098e-07,0.0133616,1.06067,1,-0.000248896,1.06067,1,3.1892,16.4495,-1.73586,5094.89,351.463,0.416211,17251.6,425.289,0.706548,19.0183,1.63865e-07,14928,37.65,41.000,29.427,0.072,0,No Data,No Data,No Data,No Data
